行号,经度,纬度,速率,2015-04-08,2015-05-02,2015-07-01,2015-07-25,2015-08-18,2015-09-11,2015-10-05,2015-11-22,2015-12-16,2016-01-09,2016-02-02,2016-02-26,2016-03-21,2016-04-14,2016-05-08,2016-06-01,2016-07-19,2016-08-12,2016-09-29,2016-10-11,2016-10-23,2016-11-04,2016-11-16,2016-11-28,2016-12-10,2016-12-22,2017-01-03,2017-01-15,2017-01-27,2017-02-08,2017-02-20,2017-03-04,2017-03-16,2017-03-28,2017-04-09,2017-04-21,2017-05-03,2017-05-15,2017-05-27,2017-06-08,2017-07-02,2017-07-14,2017-07-26,2017-08-07,2017-08-19,2017-08-31,2017-09-12,2017-09-24,2017-10-06,2017-10-18,2017-10-30,2017-11-11,2017-11-23,2017-12-05,2017-12-17,2017-12-29,2018-01-10,2018-01-22,2018-02-03,2018-02-15,2018-02-27,2018-03-11,2018-03-23,2018-04-04,2018-04-16,2018-04-28,2018-05-10,2018-05-22,2018-06-03,2018-06-15,2018-06-27,2018-07-09,2018-07-21,2018-08-02,2018-08-14,2018-08-26,2018-09-07,2018-09-19,2018-10-01,2018-10-13,2018-10-25,2018-11-06,2018-11-18,2018-11-30,2018-12-12,2018-12-24,2019-01-05,2019-01-17,2019-02-10,2019-02-16,2019-02-22,2019-03-06,2019-03-12,2019-03-18,2019-03-24,2019-03-30,2019-04-05,2019-04-11,2019-04-17,2019-04-23,2019-04-29,2019-05-05,2019-05-11,2019-05-17,2019-05-23,2019-05-29,2019-06-04,2019-06-10,2019-06-16,2019-06-22,2019-06-28,2019-07-04,2019-07-10,2019-07-16,2019-07-22,2019-07-28,2019-08-03,2019-08-09,2019-08-15,2019-08-21,2019-08-27,2019-09-02,2019-09-08,2019-09-20,2019-09-26,2019-10-02,2019-10-08,2019-10-14,2019-10-20,2019-10-26,2019-11-01,2019-11-07,2019-11-13,2019-11-19,2019-11-25,2019-12-01,2019-12-07,2019-12-13,2019-12-19,2019-12-25,2019-12-31,2020-01-06,2020-01-12,2020-01-18,2020-01-24,2020-01-30,2020-02-05,2020-02-17,2020-02-29,2020-03-12,2020-03-24,2020-04-05,2020-04-17,2020-04-29,2020-05-11,2020-05-23,2020-06-04,2020-06-16,2020-06-28,2020-07-10,2020-07-22,2020-08-03,2020-08-15,2020-08-27,2020-09-08,2020-09-20,2020-10-02,2020-10-14,2020-10-26,2020-11-07,2020-11-19,2020-12-01,2020-12-13,2020-12-25,2021-01-06,2021-01-18,2021-01-30,2021-02-11,2021-02-23,2021-03-07,2021-03-19,2021-03-31,2021-04-12,2021-04-24,2021-05-06,2021-05-18,2021-05-30,2021-06-11,2021-06-23,2021-07-05,2021-07-17,2021-07-29,2021-08-10,2021-08-22,2021-09-03,2021-09-27,2021-10-09,2021-10-21,2021-11-02,2021-11-14,2021-12-20,2022-01-01,2022-01-25,2022-02-06,2022-03-14,2022-04-07,2022-04-19,2022-05-01,2022-05-25,2022-06-06,2022-06-30,2022-07-24,2022-08-05,2022-08-17,2022-08-29,2022-09-10,2022-09-22,2022-10-04,2022-10-28,2022-11-09,2022-11-21,2022-12-03,2022-12-15,2022-12-27,2023-01-08,2023-01-20,2023-02-01,2023-02-13,2023-02-25,2023-03-09,2023-03-21,2023-04-02,2023-04-14,2023-04-26,2023-05-08,2023-05-20,2023-06-01,2023-06-13,2023-07-31,2023-08-12,2023-08-24,2023-09-05,2023-09-17,2023-09-29,2023-10-11,2023-10-23,2023-11-04,2023-11-16,2023-11-28,2024-01-03,2024-01-15,2024-01-27,2024-02-08,2024-02-20,2024-03-03,2024-03-15,2024-03-27,2024-04-08,2024-04-20,2024-05-02,2024-05-26,2024-06-07,2024-06-19,2024-07-01,2024-07-13,2024-07-25,2024-08-06,2024-08-18,2024-08-30,2024-09-11,2024-09-23,2024-10-05,2024-10-17,2024-10-29
55845,118.6382,31.97203,-3.527511,-22.4884,-30.7364,-35.0802,-37.0323,-37.0323,-37.0323,-25.9144,-16.9072,-16.2318,-15.554,-15.554,-16.2294,-18.6622,-20.7924,-23.6388,-37.2969,-37.2969,-28.6309,-31.8398,-31.9077,-31.9077,-31.3784,-31.3784,-29.6679,-24.1446,-19.5764,-19.3119,-19.3119,-19.3119,-20.1352,-25.5917,-32.1719,-32.1719,-34.2924,-32.1719,-36.16,-42.9743,-43.395,-47.2027,-45.3592,-48.0118,-49.8099,-54.3052,-56.7406,-56.7406,-56.7406,-49.8032,-43.37,-41.8733,-40.6569,-26.5726,-12.0635,-10.7089,-10.7089,-10.7089,-11.3815,-12.6904,-19.7399,-26.3214,-29.0545,-38.4343,-42.1967,-42.1967,-46.9094,-49.9568,-49.3304,-50.1044,-50.8179,-53.727,-58.2584,-61.8635,-69.515,-70.1014,-70.1014,-68.3037,-72.4664,-66.2402,-59.9903,-51.1936,-49.0959,-43.1191,-39.178,-32.6526,-27.3286,-24.1858,-22.2467,-14.761,-13.275,-9.47371,-9.47371,-14.4123,-18.481,-22.7011,-27.1519,-28.8189,-28.8189,-33.3409,-40.0737,-43.7307,-45.1247,-46.0787,-49.82,-49.82,-46.0787,-49.6575,-47.011,-49.0085,-41.1422,-49.0085,-51.6661,-53.8458,-62.2549,-63.3604,-65.8145,-65.8145,-67.1141,-66.1992,-65.3681,-65.3681,-62.6316,-58.7924,-57.3733,-51.5019,-44.3122,-43.0967,-39.6666,-36.233,-33.1548,-28.732,-22.8207,-24.6387,-20.7576,-14.903,-7.21963,-2.23466,-2.23466,2.21017,4.91931,5.59963,6.65251,9.62271,14.6222,15.7117,15.7117,10.7122,8.89368,3.57215,0.942665,-1.54244,-7.60137,-15.7616,-22.1999,-27.1973,-27.8454,-30.6766,-30.6766,-32.9216,-33.6342,-36.837,-43.4742,-43.4742,-52.5102,-51.4921,-51.4921,-51.4921,-42.2334,-36.8641,-36.7494,-30.8878,-28.8661,-26.2443,-20.3201,-14.5738,-10.5913,-10.5913,-12.8201,-13.9693,-18.1658,-21.0733,-23.3998,-23.3998,-28.788,-35.7553,-43.3037,-49.7506,-52.6261,-56.8808,-59.6067,-61.2489,-63.2992,-66.3434,-69.9714,-73.109,-80.3578,-86.7218,-86.7218,-86.7218,-70.3387,-56.9111,-53.0606,-44.7007,-37.2481,-37.2481,-37.2481,-48.9366,-60.668,-64.6355,-70.1188,-74.2424,-75.3727,-78.1557,-78.1557,-78.1557,-78.5735,-78.5735,-77.8087,-69.5288,-63.1515,-63.1515,-60.5392,-54.3054,-48.1276,-52.0193,-49.8228,-45.224,-45.224,-36.2185,-48.031,-46.9895,-46.9895,-56.3537,-67.105,-67.105,-67.105,-75.9194,-77.1619,-84.1266,-87.2493,-87.2493,-90.0065,-90.4851,-90.4851,-81.3914,-73.8266,-68.8603,-65.897,-62.0419,-53.4606,-47.458,-43.7417,-41.3449,-38.1458,-41.3449,-41.3449,-48.8612,-53.4031,-56.6365,-61.2441,-61.2441,-71.3805,-75.9299,-78.1963,-78.1963,-78.1963,-78.2273,-76.9288,-76.7901,-72.4341,-72.4341,-62.4319,-54.4236,-51.2434,-48.1372,-39.4468
