20150408,0
20150502,5.48
20150701,0.32
20150725,-1.5
20150818,3.14
20150911,6.95
20151005,-1.15
20151122,-3.64
20151216,-0.36
20160109,-3.52
20160202,-1.11
20160226,-1.85
20160321,-0.28
20160414,-6.59
20160508,-5.69
20160601,-6.27
20160719,-9.99
20160812,-4.3
20160929,-4.31
20161011,-9.12
20161023,-11.16
20161104,-9.22
20161116,-10.19
20161128,-10.84
20161210,-12.24
20161222,-14.94
20170103,-12.36
20170115,-11.61
20170127,-12.13
20170208,-12.8
20170220,-10.91
20170304,-15.44
20170316,-10.81
20170328,-11.85
20170409,-7.78
20170421,-10.61
20170503,-11.39
20170515,-14.33
20170527,-9.77
20170608,-13.84
20170702,-11.47
20170714,-5.73
20170726,-5.52
20170807,-11.61
20170819,-4.76
20170831,-13.05
20170912,-8.43
20170924,-12.65
20171006,-10.72
20171018,-9.56
20171030,-6.54
20171111,-11.39
20171123,-9.61
20171205,-9.83
20171217,-10.51
20171229,-10.23
20180110,-10.14
20180122,-10.64
20180203,-10.08
20180215,-10.03
20180227,-9
20180311,-8.99
20180323,-12.48
20180404,-9.45
20180416,-8.92
20180428,-12.7
20180510,-9.41
20180522,-6.49
20180603,-14.28
20180615,-10.63
20180627,-13.02
20180709,-14.88
20180721,-11.75
20180802,-16.33
20180814,-18.3
20180826,-13.99
20180907,-9.7
20180919,-19.66
20181001,-15.13
20181013,-16.08
20181025,-15.9
20181106,-16.49
20181118,-15.53
20181130,-14.33
20181212,-14.22
20181224,-14.59
20190105,-15.2
20190117,-14.16
20190210,-16.64
20190216,-12.98
20190222,-15.31
20190306,-15.91
20190312,-12.2
20190318,-16.44
20190324,-14.07
20190330,-17.06
20190405,-20.32
20190411,-17.09
20190417,-20.2
20190423,-16.76
20190429,-17.72
20190505,-14.97
20190511,-22.32
20190517,-19.5
20190523,-16.34
20190529,-17.35
20190604,-27.68
20190610,-26.13
20190616,-21.92
20190622,-26.5
20190628,-22.18
20190704,-26.32
20190710,-23.5
20190716,-20.31
20190722,-28.61
20190728,-22.27
20190803,-15.73
20190809,-18.93
20190815,-25.05
20190821,-29.76
20190827,-19.24
20190902,-29.71
20190908,-29.2
20190920,-17.94
20190926,-24.01
20191002,-25.66
20191008,-24.27
20191014,-21.54
20191020,-23.68
20191026,-19.67
20191101,-23.17
20191107,-28.57
20191113,-28.27
20191119,-25.23
20191125,-26.27
20191201,-24.51
20191207,-26.51
20191213,-24.28
20191219,-25.09
20191225,-25.45
20191231,-25.18
20200106,-26.51
20200112,-25.44
20200118,-24.42
20200124,-26.57
20200130,-26.33
20200205,-24.66
20200217,-25.76
20200229,-28
20200312,-24.02
20200324,-26.49
20200405,-30.37
20200417,-23.96
20200429,-29.09
20200511,-27.68
20200523,-32.15
20200604,-35.88
20200616,-28.33
20200628,-30.31
20200710,-30.27
20200722,-36.85
20200803,-37.89
20200815,-21.67
20200827,-33.09
20200908,-18.5
20200920,-32.53
20201002,-31.68
20201014,-31
20201026,-29.63
20201107,-32.81
20201119,-32.4
20201201,-33.81
20201213,-31.26
20201225,-33.25
20210106,-34.59
20210118,-31.99
20210130,-34.98
20210211,-33.51
20210223,-31.12
20210307,-33.11
20210319,-32.7
20210331,-36.89
20210412,-35.94
20210424,-32.85
20210506,-34.28
20210518,-35.1
20210530,-43.88
20210611,-30.1
20210623,-35.5
20210705,-39.28
20210717,-41.76
20210729,-39.67
20210810,-44.58
20210822,-39.96
20210903,-35.21
20210927,-33.85
20211009,-39.04
20211021,-36.05
20211102,-34.79
20211114,-32.54
20211220,-35.28
20220101,-33.47
20220125,-35.38
20220206,-35.87
20220314,-33.4
20220326,-31.09
20220407,-37.69
20220419,-34.5
20220501,-38.79
20220525,-38.49
20220606,-54.99
20220630,-43.43
20220724,-31.92
20220805,-48.1
20220817,-39
20220829,-41.37
20220910,-46.48
20220922,-48.18
20221004,-43.69
20221028,-48.9
20221109,-47.64
20221121,-47.41
20221203,-45.15
20221215,-48.11
20221227,-45.93
20230108,-46.47
20230120,-46.08
20230201,-45.78
20230213,-46.73
20230225,-46.19
20230309,-45.57
20230321,-46.62
20230402,-45.41
20230414,-48.19
20230426,-43.49
20230508,-50.11
20230520,-48.46
20230601,-36.9
20230613,-54.89
20230812,-56.14
20230824,-54.37
20230905,-62.96
20230917,-52.6
20230929,-56.62
20231011,-48.97
20231023,-49.14
20231104,-50.46
20231116,-51.2
20231128,-51.48
20240103,-50.15
20240115,-50.87
20240127,-49.67
20240208,-51.72
20240220,-49.17
20240303,-49.47
20240315,-49.86
20240327,-51.31
20240408,-50.28
20240420,-52.75
20240502,-55.8
20240526,-55.82
20240607,-54.45
20240619,-53.25
20240701,-58.28
20240713,-50.44
20240725,-53.81
20240806,-36.27
20240818,-52.13
20240830,-45.37
20240923,-52.42
20241005,-55
20241017,-56.24
20241029,-54.63
