20150408,0
20150502,7.03
20150701,7.03
20150725,19.55
20150818,17.92
20150911,20.07
20151005,18.03
20151122,12.89
20151216,12.54
20160109,10.71
20160202,12.69
20160226,10.8
20160321,10.23
20160414,7.12
20160508,2.33000000000001
20160601,5.54
20160719,5.54
20160812,3.9
20160929,3.9
20161011,3.74
20161023,3.15
20161104,3.04
20161116,1.30999999999999
20161128,1.42999999999999
20161210,-0.980000000000004
20161222,0.279999999999987
20170103,0.359999999999999
20170115,0.149999999999991
20170127,0.209999999999994
20170208,-0.149999999999991
20170220,1.39
20170304,-0.489999999999995
20170316,0.329999999999998
20170328,-2.08
20170409,2.63999999999999
20170421,0.950000000000003
20170503,-5.92
20170515,-2.35000000000001
20170527,-3.77
20170608,-0.540000000000006
20170702,-0.540000000000006
20170714,6.92999999999999
20170726,0.970000000000013
20170807,1.64999999999999
20170819,-10.75
20170831,-19.32
20170912,-16.43
20170924,-20.44
20171006,-16.51
20171018,-16.47
20171030,-18.02
20171111,-24.99
20171123,-22.91
20171205,-26.54
20171217,-28.46
20171229,-28.82
20180110,-24.57
20180122,-22.61
20180203,-25.71
20180215,-23.92
20180227,-28.12
20180311,-28.09
20180323,-28.93
20180404,-28.99
20180416,-27.65
20180428,-37.24
20180510,-39.28
20180522,-40.59
20180603,-42.97
20180615,-45.61
20180627,-50.6
20180709,-53.31
20180721,-59.29
20180802,-44.29
20180814,-64.42
20180826,-62.17
20180907,-54.12
20180919,-60.73
20181001,-59.75
20181013,-54.22
20181025,-59.41
20181106,-58.38
20181118,-57.71
20181130,-63.73
20181212,-66.76
20181224,-72.75
20190105,-76.22
20190117,-82.14
20190210,-86.52
20190216,-86.03
20190222,-88.95
20190306,-93.99
20190312,-87.61
20190318,-94.74
20190324,-94.97
20190330,-99.01
20190405,-102.47
20190411,-102.49
20190417,-107.5
20190423,-106.79
20190429,-110.76
20190505,-111.85
20190511,-120.52
20190517,-122.1
20190523,-118.13
20190529,-126.33
20190604,-135.19
20190610,-137.01
20190616,-139.09
20190622,-139.07
20190628,-140.68
20190704,-151.64
20190710,-140.98
20190716,-144.15
20190722,-158.79
20190728,-157.44
20190803,-162.36
20190809,-159.01
20190815,-162.16
20190821,-166
20190827,-167.91
20190902,-174.8
20190908,-176.75
20190920,-176.13
20190926,-181.49
20191002,-179.35
20191008,-186.48
20191014,-188.03
20191020,-187.71
20191026,-192.24
20191101,-193.83
20191107,-198.23
20191113,-198.29
20191119,-197.55
20191125,-201.48
20191201,-199.43
20191207,-202.16
20191213,-201.98
20191219,-200.62
20191225,-210.6
20191231,-203.17
20200106,-206.1
20200112,-205.12
20200118,-204.37
20200124,-208.56
20200130,-209.42
20200205,-207.83
20200217,-210.38
20200229,-212.65
20200312,-210.2
20200324,-213.09
20200405,-217.4
20200417,-216.76
20200429,-218.88
20200511,-218.75
20200523,-229.1
20200604,-232.76
20200616,-230.06
20200628,-234.76
20200710,-236.13
20200722,-234.31
20200803,-226.61
20200815,-231.29
20200827,-234.77
20200908,-228.15
20200920,-242.19
20201002,-234.1
20201014,-232.65
20201026,-234.88
20201107,-234.7
20201119,-234.95
20201201,-241.82
20201213,-240.34
20201225,-241.65
20210106,-242.32
20210118,-239.31
20210130,-243.26
20210211,-242.26
20210223,-241.7
20210307,-245.33
20210319,-247.55
20210331,-251.98
20210412,-248.42
20210424,-248.55
20210506,-254.02
20210518,-252.87
20210530,-261.85
20210611,-261.33
20210623,-255.16
20210705,-258.68
20210717,-258.68
20210729,-258.69
20210810,-271.68
20210822,-266.62
20210903,-260.81
20210927,-262.27
20211009,-268.62
20211021,-263.14
20211102,-259.37
20211114,-257.81
20211220,-264.48
20220101,-264.4
20220125,-267.05
20220206,-267.64
20220314,-267.17
20220326,-264.78
20220407,-272.96
20220419,-272.44
20220501,-269.78
20220525,-274.15
20220606,-262.87
20220630,-279.06
20220724,-287.98
20220805,-284.35
20220817,-284.35
20220829,-284.35
20220910,-290.93
20220922,-291.03
20221004,-287.44
20221028,-290.66
20221109,-293.85
20221121,-291.61
20221203,-290.72
20221215,-295.16
20221227,-298.21
20230108,-298.49
20230120,-296.9
20230201,-297.25
20230213,-297.25
20230225,-297.56
20230309,-294.38
20230321,-297.5
20230402,-297.44
20230414,-305.22
20230426,-295.62
20230508,-302.73
20230520,-302.6
20230601,-296.92
20230613,-313.53
20230812,-313.53
20230824,-298.3
20230905,-316.8
20230917,-307.31
20230929,-307.78
20231011,-308.55
20231023,-306.18
20231104,-309.5
20231116,-307.16
20231128,-307.01
20240103,-308.26
20240115,-306.8
20240127,-306.93
20240208,-308.08
20240220,-309.44
20240303,-307.74
20240315,-306.11
20240327,-303.47
20240408,-308.31
20240420,-311.95
20240502,-308.97
20240526,-313.91
20240607,-309.85
20240619,-309.73
20240701,-314.2
20240713,-307.75
20240725,-311.5
20240806,-288.84
20240818,-304.86
20240830,-299.94
20240923,-299.94
20241005,-302.02
20241017,-304.6
20241029,-302.4
