20150408,0
20150502,7.71
20150701,1.36
20150725,-15.57
20150818,-12.18
20150911,-19.82
20151005,-18.54
20151122,-24.33
20151216,-25.7
20160109,-26.55
20160202,-26.8
20160226,-29.58
20160321,-25.65
20160414,-28.22
20160508,-31.51
20160601,-22.76
20160719,-22.76
20160812,-20.5
20160929,-32.54
20161011,-36.21
20161023,-37.33
20161104,-35.88
20161116,-35.76
20161128,-36.1
20161210,-36.37
20161222,-39.07
20170103,-36.03
20170115,-36.07
20170127,-37.57
20170208,-39.83
20170220,-39.09
20170304,-42.15
20170316,-39.57
20170328,-40.99
20170409,-46
20170421,-36.31
20170503,-40.8
20170515,-47.3
20170527,-53.57
20170608,-55.21
20170702,-50.36
20170714,-60.52
20170819,-78.62
20170831,-82.9
20170912,-81.38
20170924,-82.5
20171006,-79.74
20171018,-84.55
20171030,-87.87
20171111,-85.38
20171123,-81.94
20171205,-81.34
20171217,-81.7
20171229,-81.56
20180110,-79.35
20180122,-83.93
20180203,-84.12
20180215,-83.6
20180227,-83.19
20180311,-85.2
20180323,-88.49
20180404,-82.44
20180416,-87.42
20180428,-89.05
20180510,-82.98
20180522,-88.35
20180603,-86.1
20180615,-88.14
20180627,-90.48
20180709,-87.91
20180721,-101.32
20180802,-90.13
20180814,-101.65
20180826,-83.09
20180907,-87.86
20180919,-93.96
20181001,-98.95
20181013,-93.58
20181025,-95.85
20181106,-95.66
20181118,-96.96
20181130,-97.15
20181212,-96.57
20181224,-97.21
20190105,-94.66
20190117,-94.13
20190210,-96.06
20190216,-95.74
20190222,-98.04
20190306,-100.16
20190312,-96.86
20190318,-103.32
20190324,-100.28
20190330,-99.22
20190405,-103.47
20190411,-105.33
20190417,-105.76
20190423,-106.59
20190429,-105.11
20190505,-104.22
20190511,-111.89
20190517,-107.86
20190523,-105
20190529,-110.83
20190604,-105.68
20190610,-112.31
20190616,-113.73
20190622,-119.56
20190628,-116.41
20190704,-127.59
20190710,-123.18
20190716,-119.09
20190722,-124.73
20190728,-122.16
20190803,-116.62
20190809,-121.83
20190815,-123.57
20190821,-131.28
20190827,-129.85
20190902,-128.75
20190908,-129.79
20190920,-125.59
20190926,-124.35
20191002,-128.43
20191008,-130.76
20191014,-129.77
20191020,-130.86
20191026,-134.29
20191101,-132.44
20191107,-137.87
20191113,-133.62
20191119,-136.86
20191125,-141.25
20191201,-141.79
20191207,-141.19
20191213,-139.82
20191219,-142.59
20191225,-144.82
20191231,-142.25
20200106,-145.4
20200112,-144.75
20200118,-144.33
20200124,-147.76
20200130,-148.83
20200205,-148.49
20200217,-149.58
20200229,-153.59
20200312,-154.27
20200324,-159.94
20200405,-161.13
20200417,-158.74
20200429,-163.19
20200511,-178.9
20200523,-167.58
20200604,-177.82
20200616,-176.35
20200628,-177.49
20200710,-182.42
20200722,-181.73
20200803,-189.37
20200815,-185.01
20200827,-185.21
20200908,-182.42
20200920,-182.21
20201002,-193.51
20201014,-186.58
20201026,-193.14
20201107,-186.64
20201119,-188.15
20201201,-193.96
20201213,-190.71
20201225,-192.43
20210106,-190.75
20210118,-190.19
20210130,-195.2
20210211,-195.52
20210223,-198.34
20210307,-197.13
20210319,-198.29
20210331,-201.71
20210412,-203.41
20210424,-199.74
20210506,-203.89
20210518,-203.02
20210530,-208.9
20210611,-195.27
20210623,-207.27
20210705,-206.45
20210717,-213.52
20210729,-214.38
20210810,-210.16
20210822,-210.33
20210903,-205.66
20210927,-212.6
20211009,-217.83
20211021,-212.57
20211102,-213.18
20211114,-212.19
20211220,-218.44
20220101,-223.9
20220125,-222.01
20220206,-222.25
20220314,-229.49
20220326,-226.17
20220407,-232.89
20220419,-234.64
20220501,-234.38
20220525,-244.1
20220724,-246.8
20220805,-247.59
20220817,-244.01
20220829,-248.89
20220910,-260.5
20220922,-249.18
20221004,-248.65
20221028,-251.02
20221109,-254.99
20221121,-254.23
20221203,-257.3
20221215,-259.17
20221227,-261.43
20230108,-261.35
20230120,-264.15
20230201,-265.41
20230213,-266.67
20230225,-262.67
20230309,-266.05
20230321,-267.73
20230402,-266.07
20230414,-264.63
20230426,-263.82
20230508,-260.43
20230520,-255.03
20230601,-256.69
20230613,-256.69
20230824,-258.86
20230905,-262.29
20230917,-246.27
20230929,-259.89
20231011,-261.87
20231023,-265.28
20231104,-259.73
20231116,-257.47
20231128,-264.06
20240103,-270.63
20240115,-276.56
20240127,-273.97
20240208,-277.61
20240220,-280.36
20240303,-275.78
20240315,-282.42
20240327,-278.39
20240408,-289.79
20240420,-283.26
20240502,-279.35
20240526,-294.85
20240607,-294.48
20240619,-290.35
20240701,-295.9
20240713,-293.87
20240725,-296.92
20240818,-298.06
20240830,-304.79
20240911,-304.79
20240923,-304.79
20241005,-312.01
20241017,-312.25
20241029,-310.7
